sample_number,sample_date,sample_time,sample_site,sample_class,residual_free_chlorine_mg_l,turbidity_ntu,coliform_quanti_tray_mpn_100ml,e_coli_quanti_tray_mpn_100ml,fluoride_mg_l
201820364,2018-07-07T00:00:00.000,8:31,35550,Compliance,0.39,0.67,0,0,
201820355,2018-07-07T00:00:00.000,9:50,20950,Compliance,0.43,0.75,0,0,
201820372,2018-07-07T00:00:00.000,8:51,42150,Compliance,0.62,0.75,0,0,
201820536,2018-07-09T00:00:00.000,11:53,20900,Operational,0.62,0.78,0,0,
201820459,2018-07-08T00:00:00.000,9:28,34850,Compliance,0.33,0.66,0,0,
201820379,2018-07-07T00:00:00.000,10:45,76450,Compliance,0.72,0.77,0,0,
201820455,2018-07-08T00:00:00.000,11:31,29050,Compliance,0.54,0.77,0,0,
201820371,2018-07-07T00:00:00.000,11:10,41650,Compliance,0.85,0.86,0,0,
201820442,2018-07-08T00:00:00.000,12:10,1SCH3,Operational,0.56,0.77,0,0,0.73
201820476,2018-07-08T00:00:00.000,9:30,79450,Resample_Compliance,0.17,0.62,0,0,
201820465,2018-07-08T00:00:00.000,8:44,41450,Compliance,0.12,0.62,0,0,
201820362,2018-07-07T00:00:00.000,9:09,27650,Compliance,0.61,0.77,0,0,
201820361,2018-07-07T00:00:00.000,10:02,27450,Compliance,0.5,0.8,0,0,
201820353,2018-07-07T00:00:00.000,8:11,17450,Compliance,0.77,0.73,0,0,
201820359,2018-07-07T00:00:00.000,7:20,25100,Operational,0.59,0.76,0,0,
201820437,2018-07-08T00:00:00.000,11:14,1S07,Operational,0.68,0.73,0,0,
201820354,2018-07-07T00:00:00.000,10:16,20900,Operational,0.6,0.82,0,0,
201820532,2018-07-09T00:00:00.000,11:12,19000,Operational,0.92,0.76,0,0,
201820463,2018-07-08T00:00:00.000,13:01,40200,Operational,1.02,0.81,3.1,0,
201820472,2018-07-08T00:00:00.000,8:05,55450,Compliance,0.47,0.65,0,0,
201820529,2018-07-09T00:00:00.000,9:55,15550,Compliance,0.53,0.86,1,0,
201820528,2018-07-09T00:00:00.000,11:27,13850,Compliance,0.6,0.76,0,0,
201820471,2018-07-08T00:00:00.000,9:43,51850,Compliance,0.35,0.6,0,0,
201820474,2018-07-08T00:00:00.000,8:42,78350,Compliance,0.41,0.6,0,0,
201820478,2018-07-08T00:00:00.000,9:46,79450,Resample_Compliance,0.14,0.63,0,0,
201820373,2018-07-07T00:00:00.000,9:23,43150,Compliance,0.76,0.75,0,0,
201820374,2018-07-07T00:00:00.000,11:39,46350,Compliance,0.75,0.73,0,0,
201820380,2018-07-07T00:00:00.000,10:06,78550,Compliance,0.17,0.77,0,0,
201820462,2018-07-08T00:00:00.000,11:59,3SC26,Operational,0.64,0.1,0,0,
201820466,2018-07-08T00:00:00.000,8:02,41900,Operational,0.69,0.64,0,0,
201820456,2018-07-08T00:00:00.000,10:52,29450,Compliance,0.43,0.72,0,0,
201820450,2018-07-08T00:00:00.000,11:21,25150,Compliance,0.26,0.68,0,0,
201820369,2018-07-07T00:00:00.000,11:35,40200,Operational,1.06,0.68,0,0,
201820356,2018-07-07T00:00:00.000,10:37,22650,Compliance,0.43,0.73,0,0,
201820365,2018-07-07T00:00:00.000,7:03,37950,Compliance,0.14,0.68,0,0,
201820375,2018-07-07T00:00:00.000,9:18,50300,Operational,0.74,0.8,0,0,
201820448,2018-07-08T00:00:00.000,10:18,20900,Operational,0.56,0.76,0,0,
201820458,2018-07-08T00:00:00.000,9:01,32650,Compliance,0.41,0.62,0,0,
201820140,2018-07-05T00:00:00.000,12:44,32200,Operational,0.58,0.81,0,0,
201820475,2018-07-08T00:00:00.000,9:09,79150,Compliance,0.26,0.68,0,0,
201820522,2018-07-09T00:00:00.000,10:03,1S03,Operational,0.62,0.81,0,0,0.72
201820464,2018-07-08T00:00:00.000,13:20,40650,Compliance,0.94,0.75,0,0,
201820521,2018-07-09T00:00:00.000,12:09,1S07,Operational,0.7,0.83,0,0,
201820525,2018-07-09T00:00:00.000,10:42,1SCL1,Operational,0.82,0.23,0,0,0.83
201820460,2018-07-08T00:00:00.000,12:33,35150,Compliance,0.55,0.66,0,0,
201820477,2018-07-08T00:00:00.000,9:39,79450,Resample_Compliance,0.15,0.66,0,0,
201820468,2018-07-08T00:00:00.000,12:15,44250,Compliance,0.35,0.6,0,0,
201820444,2018-07-08T00:00:00.000,7:37,11750,Compliance,0.28,0.17,0,0,
201820537,2018-07-09T00:00:00.000,10:52,21100,Operational,0.56,0.77,0,0,
201820542,2018-07-09T00:00:00.000,9:52,23650,Compliance,0.53,0.78,0,0,
201820538,2018-07-09T00:00:00.000,11:19,21850,Compliance,0.46,0.85,0,0,
201820523,2018-07-09T00:00:00.000,10:57,1S03A,Operational,0.94,0.91,0,0,0.72
201820526,2018-07-09T00:00:00.000,10:31,1SCH3,Operational,0.62,0.81,0,0,0.71
201820530,2018-07-09T00:00:00.000,8:50,17550,Compliance,0.51,0.17,0,0,
201820440,2018-07-08T00:00:00.000,10:00,1S03B,Operational,0.71,0.68,0,0,0.73
201820443,2018-07-08T00:00:00.000,8:21,10150,Compliance,0.72,0.65,0,0,
201820445,2018-07-08T00:00:00.000,9:26,12150,Compliance,1,0.7,0,0,
201820439,2018-07-08T00:00:00.000,9:05,1S03A,Operational,1.05,0.62,0,0,0.72
201820446,2018-07-08T00:00:00.000,10:42,15050,Compliance,0.5,0.61,0,0,
201820370,2018-07-07T00:00:00.000,7:31,41050,Compliance,0.44,0.69,0,0,
201820377,2018-07-07T00:00:00.000,8:32,50850,Compliance,0.24,0.65,0,0,
201820545,2018-07-09T00:00:00.000,10:15,27000,Operational,0.79,0.81,0,0,
201820527,2018-07-09T00:00:00.000,10:26,11550,Compliance,0.81,0.76,0,0,
201820762,2018-07-11T00:00:00.000,11:39,1S03B,Operational,0.82,0.76,0,0,0.71
201820541,2018-07-09T00:00:00.000,10:27,23350,Compliance,0.17,0.6,0,0,
201820543,2018-07-09T00:00:00.000,12:12,24150,Compliance,0.57,0.76,0,0,
201820544,2018-07-09T00:00:00.000,11:37,25250,Compliance,0.55,0.74,0,0,
201820451,2018-07-08T00:00:00.000,9:49,26750,Compliance,0.43,0.62,0,0,
201820539,2018-07-09T00:00:00.000,9:44,22050,Compliance,0.69,0.84,0,0,
201820473,2018-07-08T00:00:00.000,9:04,58950,Compliance,0.57,0.67,0,0,
201820438,2018-07-08T00:00:00.000,11:20,1S03,Operational,0.67,0.79,0,0,0.72
201820436,2018-07-07T00:00:00.000,7:23,37950,Compliance,0.22,0.7,0,0,
201820470,2018-07-08T00:00:00.000,10:11,50300,Operational,0.79,0.67,0,0,
201820531,2018-07-09T00:00:00.000,9:20,18200,Operational,0.6,0.12,0,0,
201820461,2018-07-08T00:00:00.000,9:58,36350,Compliance,0.37,0.13,0,0,
201820367,2018-07-07T00:00:00.000,9:45,39550,Compliance,0.21,0.68,0,0,
201820469,2018-07-08T00:00:00.000,11:53,46950,Compliance,0.54,0.74,0,0,
201820453,2018-07-08T00:00:00.000,11:02,27550,Compliance,0.45,0.75,0,0,
201820449,2018-07-08T00:00:00.000,12:16,23850,Compliance,0.59,0.77,0,0,
201820368,2018-07-07T00:00:00.000,10:21,3SC26,Operational,0.72,0.1,0,0,
201820366,2018-07-07T00:00:00.000,9:16,38150,Compliance,0.41,0.73,0,0,
201820441,2018-07-08T00:00:00.000,12:13,1SCL1,Operational,0.91,0.2,0,0,0.82
201820467,2018-07-08T00:00:00.000,8:20,42750,Compliance,0.3,0.59,0,0,
201820454,2018-07-08T00:00:00.000,11:24,27850,Compliance,0.5,0.64,0,0,
201820524,2018-07-09T00:00:00.000,11:42,1S03B,Operational,0.73,0.72,0,0,0.71
201820452,2018-07-08T00:00:00.000,10:50,27000,Operational,0.8,0.66,0,0,
201820548,2018-07-09T00:00:00.000,9:53,32400,Operational,0.38,0.55,0,0,
201820550,2018-07-09T00:00:00.000,11:56,34550,Compliance,0.56,0.16,0,0,
201820547,2018-07-09T00:00:00.000,8:20,30950,Compliance,0.31,0.66,0,0,
201820549,2018-07-09T00:00:00.000,9:24,32550,Compliance,0.42,0.17,0,0,
201820546,2018-07-09T00:00:00.000,8:27,29550,Compliance,0.31,0.66,0,0,
201820564,2018-07-09T00:00:00.000,11:25,50300,Operational,0.8,0.74,0,0,
201820788,2018-07-11T00:00:00.000,9:06,3ISL3,Operational,0.45,0.11,0,0,
201820786,2018-07-11T00:00:00.000,11:17,35350,Compliance,0.39,0.1,0,0,
201820566,2018-07-09T00:00:00.000,10:48,51150,Compliance,0.67,0.78,0,0,
201820791,2018-07-11T00:00:00.000,10:17,40150,Compliance,0.16,0.71,0,0,
201820785,2018-07-11T00:00:00.000,10:06,35200,Operational,0.45,0.76,0,0,
201820792,2018-07-11T00:00:00.000,11:29,40200,Operational,0.96,0.75,0,0,
201820790,2018-07-11T00:00:00.000,12:04,3SC26,Operational,0.81,0.18,0,0,
201820794,2018-07-11T00:00:00.000,8:17,43650,Compliance,0.69,0.74,0,0,
201820793,2018-07-11T00:00:00.000,8:24,42300,Operational,0.87,0.72,0,0,
201820797,2018-07-11T00:00:00.000,10:09,45050,Compliance,0.7,0.76,0,0,
201820795,2018-07-11T00:00:00.000,8:58,44350,Compliance,0.33,0.76,0,0,
201820555,2018-07-09T00:00:00.000,8:59,40200,Operational,0.87,0.76,0,0,
201820798,2018-07-11T00:00:00.000,8:48,45650,Compliance,0.49,0.7,0,0,
201820629,2018-07-10T00:00:00.000,10:06,1S03,Operational,0.71,0.72,0,0,0.71
201820628,2018-07-10T00:00:00.000,10:28,1S07,Operational,0.74,0.77,0,0,0.71
201820796,2018-07-11T00:00:00.000,8:03,44950,Compliance,0.85,0.82,0,0,
201820556,2018-07-09T00:00:00.000,8:20,41150,Compliance,0.52,0.67,0,0,
201820570,2018-07-09T00:00:00.000,9:40,78050,Compliance,0.18,0.7,0,0,
201820558,2018-07-09T00:00:00.000,10:54,41850,Compliance,0.76,0.91,0,0,
201820800,2018-07-11T00:00:00.000,10:57,50200,Operational,0.52,0.8,0,0,
201820658,2018-07-10T00:00:00.000,9:10,20750,Compliance,0.66,0.69,0,0,
201820807,2018-07-11T00:00:00.000,11:09,76750,Compliance,0.4,0.68,0,0,
201820376,2018-07-07T00:00:00.000,7:52,50750,Compliance,0.07,0.64,0,0,
201820557,2018-07-09T00:00:00.000,9:15,41350,Compliance,0.47,0.69,0,0,
201820745,2018-07-09T00:00:00.000,10:58,23350,Compliance,0.3,0.63,0,0,
201820645,2018-07-10T00:00:00.000,9:25,37450,Compliance,0.33,0.93,0,0,0.7
201820804,2018-07-11T00:00:00.000,9:40,52450,Compliance,0.69,0.83,0,0,
201820357,2018-07-07T00:00:00.000,8:34,24450,Compliance,0.58,0.75,0,0,
201820457,2018-07-08T00:00:00.000,8:17,30250,Compliance,0.3,0.65,0,0,
201820540,2018-07-09T00:00:00.000,9:02,22400,Operational,0.66,0.76,0,0,
201820766,2018-07-11T00:00:00.000,10:18,13050,Compliance,0.59,0.76,0,0,
201820552,2018-07-09T00:00:00.000,8:54,36700,Operational,0.26,0.69,0,0,
201820569,2018-07-09T00:00:00.000,10:28,76650,Compliance,0.66,0.74,0,0,
201820661,2018-07-10T00:00:00.000,8:40,27000,Operational,0.79,0.67,0,0,
201820664,2018-07-10T00:00:00.000,8:53,40750,Compliance,0.72,0.82,0,0,
201820908,2018-07-12T00:00:00.000,9:00,1S03,Operational,0.82,0.79,0,0,0.71
201820553,2018-07-09T00:00:00.000,10:34,39750,Compliance,0.37,0.84,0,0,
201820660,2018-07-10T00:00:00.000,9:31,21750,Compliance,0.27,0.64,0,0,
201820652,2018-07-10T00:00:00.000,9:31,76150,Compliance,0.55,0.77,0,0,0.71
201820803,2018-07-11T00:00:00.000,10:19,52000,Operational,0.71,0.85,0,0,
201820868,2018-07-11T00:00:00.000,9:14,15550,Resample_Compliance,0.69,0.82,0,0,
201820761,2018-07-11T00:00:00.000,10:47,1S03A,Operational,0.94,0.85,0,0,0.7
201820760,2018-07-11T00:00:00.000,9:54,1S03,Operational,0.72,0.71,0,0,0.71
201820919,2018-07-12T00:00:00.000,10:50,17050,Compliance,0.34,0.56,0,0,
201820565,2018-07-09T00:00:00.000,12:23,50650,Compliance,0.62,1,0,0,
201820559,2018-07-09T00:00:00.000,11:53,43600,Operational,0.87,0.8,0,0,
201820554,2018-07-09T00:00:00.000,12:38,3SC26,Operational,0.74,0.16,0,0,
201820551,2018-07-09T00:00:00.000,11:14,35750,Compliance,0.3,0.64,0,0,
201820639,2018-07-10T00:00:00.000,8:16,30150,Compliance,0.37,0.45,0,0,0.75
201820567,2018-07-09T00:00:00.000,9:59,56200,Operational,0.22,0.61,0,0,
201820909,2018-07-12T00:00:00.000,11:19,1S03A,Operational,0.98,0.74,0,0,0.71
201820633,2018-07-10T00:00:00.000,9:07,1SCH3,Operational,0.59,0.82,0,0,0.71
201820665,2018-07-10T00:00:00.000,11:19,47850,Compliance,0.47,0.67,0,0,
201820634,2018-07-10T00:00:00.000,9:10,10750,Compliance,0.91,0.82,0,0,0.71
201820650,2018-07-10T00:00:00.000,9:41,51450,Compliance,0.74,0.76,0,0,0.71
201820925,2018-07-12T00:00:00.000,10:39,24650,Compliance,0.33,0.66,0,0,
201820784,2018-07-11T00:00:00.000,11:31,34650,Compliance,0.36,0.62,0,0,
201820641,2018-07-10T00:00:00.000,10:17,31650,Compliance,0.28,0.89,0,0,0.71
201820781,2018-07-11T00:00:00.000,11:59,32150,Compliance,0.6,0.87,0,0,
201820562,2018-07-09T00:00:00.000,8:18,47500,Operational,0.65,0.62,0,0,
201820561,2018-07-09T00:00:00.000,11:26,44750,Compliance,0.74,0.8,0,0,
201820923,2018-07-12T00:00:00.000,11:50,21350,Compliance,0.55,0.67,0,0,
201820646,2018-07-10T00:00:00.000,8:25,3SC26,Operational,0.7,0.1,0,0,0.78
201820563,2018-07-09T00:00:00.000,11:58,50200,Operational,0.51,0.9,0,0,
201820642,2018-07-10T00:00:00.000,10:02,31950,Compliance,0.55,0.85,0,0,0.71
201820630,2018-07-10T00:00:00.000,9:54,1S03A,Operational,1.04,0.7,0,0,0.71
201820763,2018-07-11T00:00:00.000,10:33,1SCL1,Operational,0.85,0.15,0,0,0.81
201820648,2018-07-10T00:00:00.000,9:16,46150,Compliance,0.67,0.81,0,0,0.71
201820806,2018-07-11T00:00:00.000,10:38,76300,Operational,0.49,0.73,0,0,
201820656,2018-07-10T00:00:00.000,9:13,17650,Compliance,0.71,0.37,0,0,
201820928,2018-07-12T00:00:00.000,9:56,25950,Compliance,0.59,0.75,0,0,
201820631,2018-07-10T00:00:00.000,10:52,1S03B,Operational,0.67,0.72,1,0,0.71
201820643,2018-07-10T00:00:00.000,10:48,33550,Compliance,0.4,0.66,0,0,0.71
201820654,2018-07-10T00:00:00.000,9:53,11250,Compliance,0.94,0.73,0,0,
201820867,2018-07-11T00:00:00.000,9:41,15550,Resample_Compliance,0.7,0.92,0,0,
201820934,2018-07-12T00:00:00.000,11:55,34150,Compliance,0.58,0.74,0,0,
201820644,2018-07-10T00:00:00.000,11:00,35750,Compliance,0.49,0.75,0,0,0.71
201820635,2018-07-10T00:00:00.000,10:46,21550,Compliance,0.49,0.72,0,0,0.71
201820802,2018-07-11T00:00:00.000,11:30,51350,Compliance,0.35,0.82,0,0,
201820651,2018-07-10T00:00:00.000,10:52,57750,Compliance,0.73,0.66,0,0,0.71
201820659,2018-07-10T00:00:00.000,8:42,20900,Operational,0.56,0.73,0,0,
201820667,2018-07-10T00:00:00.000,11:53,50300,Operational,0.83,0.7,0,0,
201820765,2018-07-11T00:00:00.000,9:08,10850,Compliance,0.46,0.61,0,0,
201820571,2018-07-09T00:00:00.000,9:02,78850,Compliance,0.39,0.83,0,0,
201820918,2018-07-12T00:00:00.000,9:34,13600,Operational,0.93,0.73,0,0,
201820636,2018-07-10T00:00:00.000,10:04,22250,Compliance,0.75,0.73,0,0,0.71
201820930,2018-07-12T00:00:00.000,9:32,27000,Operational,0.88,0.72,0,0,
201820907,2018-07-12T00:00:00.000,11:55,1S07,Operational,0.71,0.87,0,0,
201820799,2018-07-11T00:00:00.000,11:04,4ISL5,Operational,0.77,0.87,0,0,
201820655,2018-07-10T00:00:00.000,11:44,17350,Compliance,0.3,0.75,0,0,
201820917,2018-07-12T00:00:00.000,10:34,13550,Compliance,0.73,0.71,0,0,
201820926,2018-07-12T00:00:00.000,9:29,24700,Operational,0.8,0.81,0,0,
201820922,2018-07-12T00:00:00.000,11:22,21050,Compliance,0.59,0.7,0,0,
201820920,2018-07-12T00:00:00.000,9:02,18450,Compliance,0.91,0.83,0,0,
201820869,2018-07-11T00:00:00.000,8:56,15550,Resample_Compliance,0.66,0.83,0,0,
201820931,2018-07-12T00:00:00.000,8:38,29500,Operational,0.72,0.87,0,0,
201821034,2018-07-13T00:00:00.000,9:32,1S03A,Operational,1.07,0.74,0,0,0.71
201820948,2018-07-12T00:00:00.000,11:20,50200,Operational,0.56,0.68,0,0,
201820770,2018-07-11T00:00:00.000,11:48,20050,Compliance,0.49,0.83,0,0,
201820764,2018-07-11T00:00:00.000,10:23,1SCH3,Operational,0.62,0.77,0,0,0.71
201820653,2018-07-10T00:00:00.000,10:23,78150,Compliance,0.59,0.72,0,0,0.71
201820950,2018-07-12T00:00:00.000,10:17,51050,Compliance,0.7,0.74,0,0,
201820647,2018-07-10T00:00:00.000,10:20,44450,Compliance,0.43,0.72,0,0,0.71
201820759,2018-07-11T00:00:00.000,12:40,1S07,Operational,0.67,0.75,0,0,
201820638,2018-07-10T00:00:00.000,10:55,26850,Compliance,0.54,0.77,0,0,0.71
201820637,2018-07-10T00:00:00.000,9:37,22950,Compliance,0.43,0.82,0,0,0.71
201820776,2018-07-11T00:00:00.000,10:00,27000,Operational,0.87,0.78,0,0,
201820560,2018-07-09T00:00:00.000,8:13,43750,Compliance,0.53,0.72,0,0,
201820568,2018-07-09T00:00:00.000,9:21,58650,Compliance,0.36,0.94,0,0,
201820632,2018-07-10T00:00:00.000,9:26,1SCL1,Operational,0.98,0.21,0,0,0.78
201820774,2018-07-11T00:00:00.000,11:21,23550,Compliance,0.42,0.81,0,0,
201820939,2018-07-12T00:00:00.000,9:35,39400,Operational,0.46,0.1,0,0,
201820929,2018-07-12T00:00:00.000,9:03,26950,Compliance,0.6,0.67,0,0,
201820946,2018-07-12T00:00:00.000,9:50,42950,Compliance,0.65,0.75,0,0,
201820662,2018-07-10T00:00:00.000,8:15,27750,Compliance,0.66,0.67,0,0,
201820773,2018-07-11T00:00:00.000,12:07,21450,Compliance,0.63,0.85,0,0,
201820767,2018-07-11T00:00:00.000,9:23,13350,Compliance,0.69,0.81,0,0,
201820666,2018-07-10T00:00:00.000,11:35,50200,Operational,0.62,0.77,0,0,
201820940,2018-07-12T00:00:00.000,11:13,3SC26,Operational,0.6,0.12,0,0,
201820769,2018-07-11T00:00:00.000,9:53,18000,Operational,0.51,0.1,0,0,
201820937,2018-07-12T00:00:00.000,9:03,36000,Operational,0.55,0.73,0,0,
201820771,2018-07-11T00:00:00.000,10:41,20900,Operational,0.55,0.84,0,0,
201820768,2018-07-11T00:00:00.000,8:45,17750,Compliance,0.9,0.72,0,0,
201820775,2018-07-11T00:00:00.000,10:40,24300,Operational,0.62,0.78,0,0,
201820787,2018-07-11T00:00:00.000,11:42,38300,Operational,0.61,0.88,0,0,
201820780,2018-07-11T00:00:00.000,8:23,30050,Compliance,0.35,0.84,0,0,
201820805,2018-07-11T00:00:00.000,9:10,58150,Compliance,0.66,0.84,0,0,
201820779,2018-07-11T00:00:00.000,12:23,29850,Compliance,0.61,0.82,0,0,
201820777,2018-07-11T00:00:00.000,8:26,29350,Compliance,0.11,0.83,0,0,
201820933,2018-07-12T00:00:00.000,12:51,34050,Compliance,0.7,0.74,0,0,
201820943,2018-07-12T00:00:00.000,12:09,40850,Compliance,0.59,0.94,0,0,
201820789,2018-07-11T00:00:00.000,9:40,3ISL4,Operational,0.04,0.15,0,0,
201820932,2018-07-12T00:00:00.000,8:20,30350,Compliance,0.39,0.75,0,0,
201820782,2018-07-11T00:00:00.000,9:05,32950,Compliance,0.41,0.8,0,0,
201820772,2018-07-11T00:00:00.000,11:26,21150,Compliance,0.85,0.82,0,0,
201820945,2018-07-12T00:00:00.000,11:39,42350,Compliance,0.57,0.82,0,0,
201820947,2018-07-12T00:00:00.000,9:08,43950,Compliance,0.4,0.69,0,0,
201820916,2018-07-12T00:00:00.000,10:17,10550,Compliance,0.37,0.21,0,0,
201820911,2018-07-12T00:00:00.000,9:42,1SCL1,Operational,0.89,0.15,0,0,0.79
201820921,2018-07-12T00:00:00.000,10:26,20900,Operational,0.62,0.77,0,0,
201820944,2018-07-12T00:00:00.000,12:36,40950,Compliance,0.59,0.75,0,0,
201820915,2018-07-12T00:00:00.000,12:33,10250,Compliance,0.75,0.8,0,0,
201821035,2018-07-13T00:00:00.000,10:06,1S03B,Operational,0.84,0.71,0,0,0.7
201820808,2018-07-11T00:00:00.000,9:22,79050,Compliance,0.42,0.72,0,0,
201820927,2018-07-12T00:00:00.000,11:08,24950,Compliance,0.62,0.72,0,0,
201821041,2018-07-13T00:00:00.000,12:03,14850,Compliance,0.7,0.62,0,0,
201821033,2018-07-13T00:00:00.000,11:37,1S03,Operational,0.74,0.72,0,0,0.7
201820942,2018-07-12T00:00:00.000,8:28,40300,Operational,0.27,0.56,0,0,
201820955,2018-07-12T00:00:00.000,10:52,77650,Compliance,0.4,0.74,0,0,
201821042,2018-07-13T00:00:00.000,12:36,16950,Compliance,0.98,0.77,0,0,
201820951,2018-07-12T00:00:00.000,9:11,58350,Compliance,0.21,0.69,0,0,
201820935,2018-07-12T00:00:00.000,10:23,35000,Operational,0.56,0.66,0,0,
201820936,2018-07-12T00:00:00.000,11:23,35050,Compliance,0.62,0.17,0,0,
201820953,2018-07-12T00:00:00.000,10:49,59350,Compliance,0.77,0.68,0,0,
201820954,2018-07-12T00:00:00.000,10:23,77050,Compliance,0.36,1.33,0,0,
201821044,2018-07-13T00:00:00.000,9:20,20900,Operational,0.59,0.69,0,0,
201820941,2018-07-12T00:00:00.000,8:04,40200,Operational,0.81,0.73,0,0,
201821043,2018-07-13T00:00:00.000,10:32,18900,Operational,0.86,0.76,0,0,
201821048,2018-07-13T00:00:00.000,9:47,23150,Compliance,0.74,0.74,0,0,
201820949,2018-07-12T00:00:00.000,11:50,50300,Operational,0.83,0.72,0,0,
201820938,2018-07-12T00:00:00.000,10:57,38650,Compliance,0.49,0.76,0,0,
201821039,2018-07-13T00:00:00.000,8:59,12250,Compliance,0.58,0.71,0,0,
201821056,2018-07-13T00:00:00.000,8:16,32850,Compliance,0.46,0.73,0,0,
201821038,2018-07-13T00:00:00.000,10:43,11050,Compliance,0.81,0.68,0,0,
201821036,2018-07-13T00:00:00.000,11:07,1SCL1,Operational,0.86,0.16,0,0,0.79
201820952,2018-07-12T00:00:00.000,9:42,58400,Operational,0.38,0.73,0,0,
201821046,2018-07-13T00:00:00.000,8:09,21400,Operational,0.63,0.65,0,0,
201821040,2018-07-13T00:00:00.000,8:54,14450,Compliance,0.67,0.63,0,0,
201821050,2018-07-13T00:00:00.000,9:08,23250,Compliance,0.63,0.67,0,0,
201821058,2018-07-13T00:00:00.000,8:47,33600,Operational,0.49,0.11,0,0,
201821052,2018-07-13T00:00:00.000,10:44,24050,Compliance,0.26,0.68,0,0,
201821057,2018-07-13T00:00:00.000,10:01,33250,Compliance,0.45,0.67,0,0,
201821045,2018-07-13T00:00:00.000,8:40,21250,Compliance,0.63,0.91,0,0,
201821051,2018-07-13T00:00:00.000,10:19,23750,Compliance,0.57,0.76,0,0,
201821055,2018-07-13T00:00:00.000,11:31,30850,Compliance,0.54,0.14,0,0,
201821059,2018-07-13T00:00:00.000,10:18,34200,Operational,0.61,0.68,0,0,
201821053,2018-07-13T00:00:00.000,11:29,26850,Compliance,0.52,0.76,0,0,
201821061,2018-07-13T00:00:00.000,9:20,35650,Compliance,0.49,0.76,0,0,
201821063,2018-07-13T00:00:00.000,10:14,3SC26,Operational,0.73,0.1,0,0,
201821062,2018-07-13T00:00:00.000,10:45,35800,Operational,0.54,0.74,0,0,
201821065,2018-07-13T00:00:00.000,10:25,41250,Compliance,0.71,0.65,0,0,
201821066,2018-07-13T00:00:00.000,10:51,41750,Compliance,0.59,0.71,0,0,
201821073,2018-07-13T00:00:00.000,11:45,50300,Operational,0.82,0.74,0,0,
201821060,2018-07-13T00:00:00.000,12:22,34950,Compliance,0.73,0.77,0,0,
201821037,2018-07-13T00:00:00.000,11:02,1SCH3,Operational,0.84,0.77,0,0,0.7
201821067,2018-07-13T00:00:00.000,8:08,42850,Compliance,0.67,0.66,0,0,
201821064,2018-07-13T00:00:00.000,11:17,40200,Operational,1.1,0.73,0,0,
201821148,2018-07-14T00:00:00.000,10:59,1SCL1,Operational,0.86,0.15,0,0,0.78
201821071,2018-07-13T00:00:00.000,9:48,47750,Compliance,0.64,0.77,0,0,
201820783,2018-07-11T00:00:00.000,10:47,33700,Operational,0.58,0.14,0,0,
201820663,2018-07-10T00:00:00.000,8:33,40200,Operational,0.89,0.88,0,0,
201821068,2018-07-13T00:00:00.000,10:40,44550,Compliance,0.23,2.22,0,0,
201821069,2018-07-13T00:00:00.000,7:42,44700,Operational,0.77,0.67,0,0,
201821152,2018-07-14T00:00:00.000,7:53,16150,Compliance,0.64,0.62,0,0,
201821150,2018-07-14T00:00:00.000,8:29,11750,Compliance,0.36,0.18,0,0,
201821155,2018-07-14T00:00:00.000,10:42,20650,Compliance,0.78,0.73,0,0,
201821074,2018-07-13T00:00:00.000,8:55,51250,Compliance,0.47,1.01,0,0,
201821070,2018-07-13T00:00:00.000,10:11,45000,Operational,0.68,0.77,0,0,
201821168,2018-07-14T00:00:00.000,10:34,39950,Compliance,0.5,0.66,0,0,
201821157,2018-07-14T00:00:00.000,9:17,22750,Compliance,0.35,0.65,0,0,
201821161,2018-07-14T00:00:00.000,8:03,28050,Compliance,0.26,0.67,0,0,
201821158,2018-07-14T00:00:00.000,11:38,24750,Compliance,0.61,0.73,0,0,
201821160,2018-07-14T00:00:00.000,8:37,27350,Compliance,0.28,0.64,0,0,
201821147,2018-07-14T00:00:00.000,9:49,1S03B,Operational,0.71,0.74,0,0,0.7
201821151,2018-07-14T00:00:00.000,7:22,15250,Compliance,0.71,0.61,0,0,
201821072,2018-07-13T00:00:00.000,10:13,50200,Operational,0.6,0.78,0,0,
201820924,2018-07-12T00:00:00.000,11:43,21950,Compliance,0.59,0.74,0,0,
201821032,2018-07-13T00:00:00.000,9:33,1S07,Operational,0.81,0.77,0,0,
201820649,2018-07-10T00:00:00.000,8:27,47550,Compliance,0.33,0.61,0,0,0.71
201820912,2018-07-12T00:00:00.000,9:31,1SCH3,Operational,0.72,0.72,0,0,0.71
201821078,2018-07-13T00:00:00.000,9:17,76950,Compliance,0.23,0.62,0,0,
201821077,2018-07-13T00:00:00.000,9:45,59300,Operational,0.97,0.7,0,0,
201821165,2018-07-14T00:00:00.000,9:34,31750,Compliance,0.26,0.57,0,0,
201820910,2018-07-12T00:00:00.000,11:54,1S03B,Operational,0.82,0.72,0,0,0.71
201820801,2018-07-11T00:00:00.000,11:59,50300,Operational,0.72,0.84,0,0,
201821049,2018-07-13T00:00:00.000,8:43,23200,Operational,0.46,0.73,0,0,
201821047,2018-07-13T00:00:00.000,8:04,21650,Compliance,0.56,0.75,0,0,
201821054,2018-07-13T00:00:00.000,9:48,27000,Operational,0.78,0.71,0,0,
201821146,2018-07-14T00:00:00.000,9:04,1S03A,Operational,1.09,0.72,0,0,0.7
201821145,2018-07-14T00:00:00.000,11:18,1S03,Operational,0.83,0.79,0,0,0.71
